agenda,kategori_harian_id,user_id,status,detail_kerja,poin,date
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-18
pemasangan instalasi jalur lampu dan stop kontak,6.0,5.0,Progres,pemasangan instalasi jalur lampu dan stop kontak,2.0,2025-03-18
pembersiham area depan ruang admin yang baru ,6.0,5.0,Selesai,pembersiham area depan ruang admin yang baru ,3.0,2025-03-18
memanaskan genset ,4.0,1.0,Selesai,memanaskan genset ,3.0,2025-03-18
pengecekan AC di area produksi HO,4.0,1.0,Selesai,pengecekan AC di area produksi HO,3.0,2025-03-18
Perbaikan mesin setim,4.0,1.0,Selesai,Perbaikan mesin setim,3.0,2025-03-18
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-19
koordinasi pic WITA,1.0,15.0,Selesai,Naik daya stokis lombok,2.0,2025-03-19
zakat mal,1.0,15.0,Selesai,koordinasi RT/RW cibereum,2.0,2025-03-19
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-19
Meeting bukber,1.0,15.0,Selesai,tehnical meeting fix bukber dkriuk,2.0,2025-03-19
koordinasi vendor,1.0,15.0,Selesai,tenda dan terpal,2.0,2025-03-19
koordinasi spv busdev,1.0,15.0,Selesai,perbaikan ex holding yogyakarta,2.0,2025-03-19
koordinasi spv poulttry,1.0,15.0,Selesai,koordinasi perbaikan poultry,2.0,2025-03-19
gambar 3d,,9.0,Selesai,pembuatan gambar tralis gudang bandung ,3.0,2025-03-19
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,1.0,2025-03-19
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,1.0,2025-03-19
pengajuan ke divisi aset ,1.0,9.0,Selesai,pengajuan ke tim asset  dan follow up pengajuan ,2.0,2025-03-19
koordinasi dengan tim teknisi  ,1.0,9.0,Selesai,koordinasi dengan tim teknisi terkait pengajuan ,2.0,2025-03-19
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-19
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,1.0,2025-03-19
pencarian gudang ,,9.0,Progres,pencarian gudang via online ,2.0,2025-03-19
koordinasi dengan pak ari ,,9.0,Selesai,koordinasi terkait ukran gambar tralis,3.0,2025-03-19
Pembuatan Rab gudang bandung ,,9.0,Selesai,pembuatan Rab tralis untuk gudang bandung ,3.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
Backup ,1.0,17.0,Selesai,Backup Tim yang Cuti di kantor kemitraan ,2.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
cuti keluarga yang meninggal ,,2.0,,cuti keluarga yang meninggal ,0.0,2025-03-19
 plesteran lantai ,6.0,5.0,Selesai, proses plesteran  lantai ruangan admin,3.0,2025-03-19
lampu di depan office kantor HO mati.,7.0,1.0,Selesai,lampu di depan office kantor HO mati.,2.0,2025-03-19
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-20
koordinasi pic WITA,1.0,15.0,Selesai,Naik daya stokis lombok,2.0,2025-03-20
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-20
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-20
koordnasi HRD,1.0,15.0,Selesai,Titik pemasangan P3K,2.0,2025-03-20
koordinasi regional jabar,1.0,15.0,Selesai,lpj area stokis jabar,2.0,2025-03-20
koordinasi spv stokis,1.0,15.0,Selesai,naik daya stokis parung,2.0,2025-03-20
koordinasi spv stokis,1.0,15.0,Selesai,turun daya stokis sumurbatu,2.0,2025-03-20
koordinasi spv busdev,1.0,15.0,Selesai,renovasi ex holding yogyakarta,2.0,2025-03-20
koordinasi dengan vendor tenda,,9.0,Selesai,koordinasi terkait penyewaan tenda ,3.0,2025-03-20
koordinasi dengan pak ari ,,9.0,Selesai,kooridinasi terkiat revisi gudang bandung,3.0,2025-03-20
koordinasi dengan tim asset,1.0,9.0,Selesai,serah terima asset ,2.0,2025-03-20
revisi RAB GUdang Bandung ,,9.0,Selesai,revisi biaya jasa dan matrial bahan ,3.0,2025-03-20
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-20
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,1.0,2025-03-20
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,1.0,2025-03-20
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,1.0,2025-03-20
list kebutuhan teknisi ,1.0,9.0,Selesai,list kebutuhan teknisi ,2.0,2025-03-20
Kordinasi dengan TIM GA Bandung,1.0,17.0,Selesai,Kordinasi terkait Target Ceklisan Untuk OB/CS,2.0,2025-03-20
kordinasi dengan tim Ob dan Div lain,3.0,17.0,Selesai,"Kordinasi Terkait Pengantaran Berkas dan barang Titipan,Ayam untuk RND,Barang untuk Tim aset KAbel HDMI",2.0,2025-03-20
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring repotan TIm CS dan OB,2.0,2025-03-20
Kordinasi dengan Admin,1.0,17.0,Selesai,"Kordinasi Terkait Pengajuan Gembok 1 set 2 pcs,engsel panjang untuk Lemari ",2.0,2025-03-20
Belanja kebutuhan untuk BUKBER,1.0,17.0,Selesai,Membeli Buah,2.0,2025-03-20
Kordinasi Dengan TIM RNd,3.0,17.0,Selesai,Kordinasi terkait untuk pemotongan Buah,2.0,2025-03-20
pengecekan meja Meja marinasi ,4.0,2.0,Selesai,pengecekan meja Meja marinasi ,3.0,2025-03-20
Perbaikan pipa air digudang cibereum,7.0,2.0,Selesai,Perbaikan pipa air digudang cibereum,2.0,2025-03-20
list kebutuhan teknisi ,4.0,5.0,Selesai,list kebutuhan teknisi ,3.0,2025-03-20
"Bismillah, proses pengacian lantai ruang admin",6.0,5.0,Selesai,"Bismillah, proses pengacian lantai ruang admin",3.0,2025-03-20
list kebutuhan teknisi ,4.0,1.0,Selesai,list kebutuhan teknisi ,3.0,2025-03-20
pengecekan listrik di ho ,7.0,1.0,Selesai,pengecekan listrik di ho ,2.0,2025-03-20
pengecekan yang bocor di kolam sepatu ,5.0,1.0,Selesai,pengecekan yang bocor di kolam sepatu ,2.0,2025-03-20
BUKBER,1.0,15.0,Selesai,MONITORING VENDOR TENDA,2.0,2025-03-21
BUKBER,1.0,15.0,Selesai,MONITORING PASANG KIPAS,2.0,2025-03-21
BUKBER,1.0,15.0,Selesai,MONITORING PASANG SOUND,2.0,2025-03-21
BUKBER,1.0,15.0,Selesai,MONITORING PEMBAGIAN KONSUMSI,2.0,2025-03-21
BUKBER,1.0,15.0,Selesai,MONITORING BERSIH BERSIH AREA,2.0,2025-03-21
Update spreadsheet,3.0,15.0,Selesai,"jobdesk daily,data  maintenance,timeline",1.0,2025-03-21
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-21
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-21
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-21
koordinasi dengan vendor tenda,,9.0,Selesai,monitoring pemasangan tenda ,3.0,2025-03-21
koordinasi dengan pak ari ,,9.0,Selesai,kooridinasi terkiat revisi gudang bandung,3.0,2025-03-21
koordinasi dengan tim asset,1.0,9.0,Selesai,serah terima asset ,2.0,2025-03-21
persipan bukber ,,9.0,Selesai,persipan bukber ,3.0,2025-03-21
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-21
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,1.0,2025-03-21
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,1.0,2025-03-21
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,1.0,2025-03-21
list kebutuhan teknisi ,1.0,9.0,Selesai,list kebutuhan teknisi ,2.0,2025-03-21
Pengelasan troli diho,7.0,2.0,Selesai,Pengelasan troli diho,2.0,2025-03-21
"Bismillah, pemasangan benner di area parkiran selesai",6.0,5.0,Selesai,"Bismillah, pemasangan benner di area parkiran selesai",3.0,2025-03-21
Perbaikan pipa air Sanyo gudang ciberem,7.0,1.0,Selesai,Perbaikan pipa air Sanyo gudang ciberem,2.0,2025-03-21
koordinasi dengan tim asset,1.0,9.0,Selesai,serah terima asset dan kooridnasi terkait pindahan ,2.0,2025-03-22
koordinasi dengan tim asset,1.0,9.0,Selesai,koordinasi terkait pindahan ,2.0,2025-03-22
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,1.0,2025-03-22
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,1.0,2025-03-22
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,1.0,2025-03-22
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,3.0,2025-03-22
membantu pindah di TSP,,9.0,Selesai,membantu pindah di TSP,0.0,2025-03-22
membantu pindah di ho ,,17.0,Selesai,membantu pindah di ho ,3.0,2025-03-22
Backup ,1.0,17.0,Selesai,Backup Tim sift 2 di BRP,2.0,2025-03-22
Backup ,1.0,17.0,Selesai,Backup Tim sift 2 di BRP,2.0,2025-03-22
Backup ,1.0,17.0,Selesai,Backup Tim sift 2 di BRP,2.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
libur ,,2.0,,libur ,0.0,2025-03-22
membantu pindahan dari tsp ke HO,6.0,5.0,Selesai,membantu pindahan dari tsp ke HO,3.0,2025-03-22
pengecetan raung admin ,6.0,5.0,Selesai,pengecetan ruang admin ,3.0,2025-03-22
membantu pindahan ke ciberum ,6.0,1.0,Selesai,membantu pindahan ke ciberum ,3.0,2025-03-22
membantu pindahan di HO ,6.0,1.0,Selesai,membantu pindahan di HO ,3.0,2025-03-22
pembuangan sampah di kemitraan lama ,7.0,1.0,Selesai,pembuangan sampah di kemitraan lama ,2.0,2025-03-22
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-24
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-24
koordinasi regional jabar,1.0,15.0,Selesai,lpj area stokis jabar,2.0,2025-03-24
koordinasi spv busdev,1.0,15.0,Selesai,LPJ holding yogyakarta,2.0,2025-03-24
montoring ppindahan ruangan,1.0,15.0,Selesai,HRD KE SMM,2.0,2025-03-24
Koordinasi spv poultry,1.0,15.0,Selesai,perbaikan kerusakan produksi,2.0,2025-03-24
koodinasi spv jabo 2,1.0,15.0,Selesai,rab instalasi listrik stokis parung,2.0,2025-03-24
koordinasi spv jabo 1,1.0,15.0,Selesai,perbaikan frezzer dan kipas angin,2.0,2025-03-24
susun laporan bulanan,3.0,15.0,Selesai,progress,1.0,2025-03-24
monitoring ke kantor cibeureum,1.0,18.0,Selesai,Monitoring terkait perbaikan mesin pengaduk tepung,2.0,2025-03-24
Monitoring ke kantor cibeureum,1.0,18.0,Selesai,Monitoring terkait perbaikan mesin jahit,2.0,2025-03-24
Monitoring Ke kantor HO,1.0,18.0,Selesai,Monitoring terkait pindahan barang dari Kantor TSP ke HO di tanggal 23,2.0,2025-03-24
Koordinasi dengan tim asset,1.0,18.0,Selesai,Pengajuan kebutuhan teknisi,2.0,2025-03-24
Koordinasi dengan tim HR ,1.0,18.0,Selesai,Terkait pindah ruangan,0.0,2025-03-24
koordinasi dengan tim asset,1.0,9.0,Selesai,pengajuan kebutuhan teknisi ,2.0,2025-03-24
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-24
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,2.0,2025-03-24
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,2.0,2025-03-24
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-03-24
membantu pindahan ruang HRD,1.0,9.0,Selesai,membantu pindahan ruang HRD,2.0,2025-03-24
memasangan stop kontak di HRD,1.0,9.0,Selesai,memasangan stop kontak di HRD,2.0,2025-03-24
membuat laporan Bulanan ,3.0,17.0,Selesai,Laporan Ceklisan Tim OB dan CS,2.0,2025-03-24
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Mengecek Repotan dan pengerjaan,2.0,2025-03-24
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,"Kordinasi pengantaran Berkas dan Barang (Titipan barang pak dayat dan pak dadik,barang media)",2.0,2025-03-24
kordinasi dengan Admin aset,1.0,17.0,Selesai,"kordinasi barang Pengajuan Kran,lampu",2.0,2025-03-24
Membantu dan Kordinasi Pindahan,3.0,17.0,Selesai,Pindahan Div HRD,2.0,2025-03-24
Update data spredsheet,3.0,17.0,Selesai,Data ceklisan Tim OB dan CS,2.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
 CUTI ,,2.0,, CUTI ,0.0,2025-03-24
perbaikan mesin jahit karung di Cibereum,4.0,5.0,Selesai,perbaikan mesin jahit karung di Cibereum,3.0,2025-03-24
perbaikan mesin jahit karung di Cibereum,4.0,5.0,Selesai,perbaikan mesin jahit karung di Cibereum,3.0,2025-03-24
pengecekan gerbang ,5.0,5.0,Selesai,"pengecekan gerbang utama Cibereum, di karenakan Dindin pagar jebol/bongkar dan sudah tidak kuat menahan beban gerbang",2.0,2025-03-24
Memperbaiki mesin tepung A,4.0,1.0,Selesai,Memperbaiki mesin tepung A,3.0,2025-03-24
Perbaikan 3 unit terminal mesin timbangan tepung,7.0,1.0,Selesai,Perbaikan 3 unit terminal mesin timbangan tepung,2.0,2025-03-24
Perbaikan mesin jahit,4.0,1.0,Selesai,Perbaikan mesin jahit,3.0,2025-03-24
Lanjut perbaikan mesin tepung E,4.0,1.0,Selesai,Lanjut perbaikan mesin tepung E,3.0,2025-03-24
Lanjut perbaikan mesin F,4.0,1.0,Selesai,Lanjut perbaikan mesin F,3.0,2025-03-24
Pemasangan plat motor,7.0,1.0,Selesai,Pemasangan plat motor,2.0,2025-03-24
pemasangan kotak p3k,7.0,1.0,Selesai,pemasangan kotak p3k,2.0,2025-03-24
Pemasangan kotak obat,7.0,1.0,Selesai,Pemasangan kotak obat,2.0,2025-03-24
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-25
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-25
koordinasi regional jabar,1.0,15.0,Selesai,lpj area stokis jabar,2.0,2025-03-25
koordinasi manager jateng,1.0,15.0,Selesai,lpj perbaikan ex stokis banyuma,2.0,2025-03-25
montoring ppindahan ruangan,1.0,15.0,Selesai,Legal ke HRD,2.0,2025-03-25
Koordinasi spv poultry,1.0,15.0,Selesai,perbaikan kerusakan produksi,2.0,2025-03-25
koodinasi spv jabo 2,1.0,15.0,Selesai,Eksekusi instalsi listrik stokis parung,2.0,2025-03-25
koordinasi spv jabo 1,1.0,15.0,Selesai,perbaikan frezzer dan kipas angin,2.0,2025-03-25
susun laporan bulanan,3.0,15.0,Selesai,DONE,1.0,2025-03-25
Membantu pemindahan barang dari kantor TSP ke kantor finance,1.0,18.0,Selesai,Membantu pemindahan barang bapak tri dari kantor tsp ke kantor finance,2.0,2025-03-25
Koordinasi dengan tim assest ,1.0,18.0,Selesai,Terkait pembuatan sekat di ruangan arsip di kantor finance,2.0,2025-03-25
Monitoring di kantor TSP,1.0,18.0,Selesai,Terkait pemasangan kotak p3k,2.0,2025-03-25
monitoring group ,1.0,18.0,Selesai,monitoring group,2.0,2025-03-25
pengecekan pekerjaan cat partisi ,1.0,18.0,Selesai,pengecekan pekerjaan cat partisi ,2.0,2025-03-25
koordinasi dengan tim teknisi ,1.0,18.0,Selesai,kooridnasi terkait pekerjaan tim ,2.0,2025-03-25
konsultasi ke pa alfian spv,1.0,18.0,Selesai,konsultasi ke pa alfian spv terkait teknisi,2.0,2025-03-25
koordinais dengan pak rofik ,1.0,18.0,Selesai,koordinasi terkiat ob dan cs ,2.0,2025-03-25
koordinasi dengan tim asset,1.0,9.0,Selesai,pengajuan kebutuhan teknisi ,2.0,2025-03-25
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-25
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,2.0,2025-03-25
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,2.0,2025-03-25
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-03-25
perakitan rak sepatu ,1.0,9.0,Selesai,perakitan rak sepatu ,2.0,2025-03-25
koordinasi dengan finace di bandung ,1.0,9.0,Selesai,koordinasi terkait kwitansi deposit ,2.0,2025-03-25
koordinasi dengan tim teknisi,1.0,9.0,Selesai,koordinasi terkait kebutuhan teknisi ,2.0,2025-03-25
menjumlahkan total teknisi ,1.0,9.0,Selesai,menjumlahkan total teknisi ,2.0,2025-03-25
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Mengecek Repotan dan pengerjaan,2.0,2025-03-25
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,"Kordinasi pengantaran Berkas dan Barang (Titipan RND,maintenance)",2.0,2025-03-25
kordinasi dengan Admin aset,3.0,17.0,Selesai,Kordinasi terkait update pengajuan barang,2.0,2025-03-25
Membantu Pindahan,3.0,17.0,Selesai,Membantu pindahan Tim Legal ke ruangan HRD yang lama,2.0,2025-03-25
Pengecekan kantor HO,3.0,17.0,Selesai,"Pengecekaan Ruangan Untuk pak Alfian HU,yang terkendala Lampu dan Colokan AC (sudah Aman) ",2.0,2025-03-25
Kordinasi dengan Tim CS,3.0,17.0,Selesai,Kordinasi Terkaiat Kesiapan Ruangan Meeting,2.0,2025-03-25
Membuat jadwal tim OB dan CS,3.0,17.0,Selesai,jadwal Bulan April,2.0,2025-03-25
Perbaikan gerbang utama ciberem,7.0,2.0,Selesai,Perbaikan gerbang utama ciberem,2.0,2025-03-25
Perbaikan pintu ciler,7.0,2.0,Selesai,Perbaikan pintu ciler,2.0,2025-03-25
Pegantian lampu diruangan pak alfian diho 2 pcs selesai,7.0,2.0,Selesai,Pegantian lampu diruangan pak alfian diho 2 pcs selesai,2.0,2025-03-25
Perbaikan dan pengantian steker ac diruangan pak alfian selesai dan udah nyla kembali,7.0,2.0,Selesai,Perbaikan dan pengantian steker ac diruangan pak alfian selesai dan udah nyla kembali,2.0,2025-03-25
perakitan rak sepatu ,7.0,5.0,Selesai,perakitan rak sepatu ,2.0,2025-03-25
pemasangan kotak p3k di tsp,7.0,5.0,Selesai,pemasangan kotak p3k di tsp,2.0,2025-03-25
melanjutkan pengecatan dan peminisingan ruang admin.,6.0,5.0,Selesai,melanjutkan pengecatan dan peminisingan ruang admin.,3.0,2025-03-25
Perbaikan gerbang utama ciberem,7.0,1.0,Selesai,Perbaikan gerbang utama ciberem,2.0,2025-03-25
Perbaikan pintu ciler,7.0,1.0,Selesai,Perbaikan pintu ciler,2.0,2025-03-25
Memperbaiki kursi yng patah tim. Produksi,7.0,1.0,Selesai,Memperbaiki kursi yng patah tim. Produksi,2.0,2025-03-25
pengenal dengan divisi ob,1.0,18.0,Selesai,"Memimpin Breifing Tim OB dan CS,Perkenalan PIC Service",2.0,2025-03-26
monitoring pembuangan puing ,1.0,18.0,Selesai,pengenal setiap kantor dan ikut membagikan uang thr untuk pengurus wilayah di setiap kantor ,2.0,2025-03-26
pengenal ke setiap kantor ,1.0,18.0,Selesai,kooridasi dengan tim ,2.0,2025-03-26
kooridasi dengan tim ,1.0,18.0,Selesai,kooridasi dengan tim  teknisi dan OB,2.0,2025-03-26
Koordinasi dengan tim asset,1.0,18.0,Selesai,Koordinasi dengan tim asset,2.0,2025-03-26
Monitoring ke kantor HO,1.0,18.0,Selesai,Terkait alat yang rusak di kantor HO,2.0,2025-03-26
Monitoring ke Kantor cibeureum 1,1.0,18.0,Selesai,Terkait alat yang rusak di kantor Cibeureum 1,2.0,2025-03-26
Monitoring ke kantor cibeureum 2 ,1.0,18.0,Selesai,Terkait alat dan bangunan yang rusak di kantor cibeureum 2,0.0,2025-03-26
koordinasi dengan tim asset,1.0,9.0,Selesai,pengajuan kebutuhan teknisi ,2.0,2025-03-26
monitoring group ,1.0,9.0,Selesai,monitoring terkait pengajuan tim dan komplen ,2.0,2025-03-26
Update spreadsheet,3.0,9.0,Selesai,update data jobdesk tim teknisi ,2.0,2025-03-26
Update spreadsheet,3.0,9.0,Selesai,update data maintance ,2.0,2025-03-26
Update spreadsheet,3.0,9.0,Selesai,update data waitinglist,2.0,2025-03-26
koordinasi dengan finace ,1.0,9.0,Selesai,koordinasi terkiat pembelanjaan barang ,2.0,2025-03-26
pengajuan perbaikan meteran dan pengaduan ke pln lewat pln ,1.0,9.0,Selesai,pengajuan perbaikan meteran dan pengaduan ke pln lewat pln ,2.0,2025-03-26
pengecekan panel di kantor BRP,1.0,9.0,Selesai,pengecekan panel di kantor BRP,2.0,2025-03-26
monitoring perbaikan kwh meter oleh pln ,1.0,9.0,Selesai,monitoring perbaikan kwh meter  oleh pln ,2.0,2025-03-26
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Mengecek Repotan dan pengerjaan,2.0,2025-03-26
Kordinasi dengan TIM OB dan Div Lain,3.0,17.0,Selesai,Kordinasi pengantaran Berkas dan Barang (Titipan tepung untuk pak gianto),2.0,2025-03-26
kordinasi dengan Admin aset,3.0,17.0,Selesai,Kordinasi terkait update pengajuan barang,2.0,2025-03-26
Pengangkutan Puing,1.0,17.0,Selesai,Membantu Pengangkutan Puing dan banner di kantor TSP,2.0,2025-03-26
Pengecekan kantor TSP,3.0,17.0,Selesai,Mengecek Kebersihan dan kerapihan Area kantor,2.0,2025-03-26
Memimpin Breifing ,3.0,17.0,Selesai,"Memimpin Breifing Tim OB dan CS,Perkenalan PIC Service",2.0,2025-03-26
Kordinasi dengan Tim Teknisi ,,17.0,Selesai,Pemasangan engsel gembok untuk Lemari dapur,3.0,2025-03-26
pembongkaran di kantor HO ,6.0,2.0,Selesai,pembongkaran di kantor HO ,3.0,2025-03-26
perbaikan toren ,7.0,2.0,Selesai,perbaikan toren ,2.0,2025-03-26
pembuangan sisa puing bongkaran ,6.0,2.0,Selesai,pembuangan sisa puing bongkaran ,3.0,2025-03-26
Perbaikan mesinyg A DKASSET 1033,7.0,2.0,Selesai,Perbaikan mesinyg A DKASSET 1033,2.0,2025-03-26
pengecakn panel ,7.0,5.0,Selesai,pengecekan panel di brp,2.0,2025-03-26
perbaikan panel listrik di brp,7.0,5.0,Selesai,perbaikan panel listrik di brp,2.0,2025-03-26
pencopotan rumah kunci di ruang legal ,5.0,5.0,Selesai,pencopotan rumah kunci di ruang legal ,2.0,2025-03-26
pemasangan rumah kunci gembok ,5.0,5.0,Selesai, pemasangan engsel gembok kicen set dapur di TSP sebelum proses dan sesudah/selesai,2.0,2025-03-26
pembongkaran di kantor HO ,6.0,1.0,Selesai,pembongkaran di kantor HO ,3.0,2025-03-26
pembuangan sisa puing bongkaran ,6.0,1.0,Selesai,pembuangan sisa puing bongkaran ,3.0,2025-03-26
Perbaikan puli mesin A,4.0,1.0,Selesai,Perbaikan puli mesin A,3.0,2025-03-26
meeting bulanan ,1.0,18.0,Selesai,meeting bulanan ,2.0,2025-03-27
koordinasi dengan finace ,1.0,18.0,Selesai,koordinasi terkiat pembelanjaan barang ,2.0,2025-03-27
koordinasi dengan tim teknisi ,1.0,18.0,Selesai,kooridnaai dengan tim terkait pekerjaan ,2.0,2025-03-27
koordinasi dengan tim IT ,1.0,18.0,Selesai,koordinasi dengan tim it terkiat pemasangan kabel ,2.0,2025-03-27
monitoring group ,3.0,18.0,Selesai,monitoring group komplen dan teknisi ,1.0,2025-03-27
